gene,log2fc,-log10fdr
Smp_134050,1.23917411,13.8013429130456
Smp_134080,-0.619391657,3.29358351262753
Smp_134090,1.227538958,3.96746987972146
Smp_134120,2.153351591,32.6073030467403
Smp_134140,-1.548115545,14.7594507517174
Smp_134180,-3.864614458,31.4497716469449
Smp_134190,-4.580493956,18.9956786262174
Smp_134200,-3.893786468,27.2350770153501
Smp_134210,-2.509827255,37.7189666327523
Smp_134250,1.106903682,13.2153827073671
Smp_134260,-0.915372093,3.26281690233382
Smp_134300,-0.675976762,3.55284196865778
Smp_134340,-4.159598599,19.3036436112667
Smp_134390,-5.166586993,35.4473317838878
Smp_134400,-1.086827764,10.3233063903751
Smp_134430,-3.345848355,52.430626090385
Smp_134450,-4.309427121,58.8416375079047
Smp_134470,-1.388132166,7.83268266525182
Smp_134510,-1.606965187,6.47237009912866
Smp_134540,-9.633675911,20.3169529617611
Smp_134550,-6.750877723,48.7166987712964
Smp_134560,0.751016409,3.27854141308341
Smp_134570,-1.833867516,3.8445728613602
Smp_134580,-1.261236524,4.75202673363819
Smp_134600,3.070842335,8.67571754470231
Smp_134620,-5.092267474,66.4634415574285
Smp_134640,-0.642375511,3.36358031229311
Smp_134650,0.927698288,8.96657624451305
Smp_134660,0.648672934,5.36051351073141
Smp_134670,-1.245485434,16.8728952016352
Smp_134700,-1.264609305,3.21954298706509
Smp_134710,2.13644515,7.68193666503724
Smp_134790,0.809648809,3.28988263488818
Smp_134800,-4.607995386,42.1266793981846
Smp_134850,1.759580075,15.9469215565166
Smp_134860,1.88266124,36.1687703061329
Smp_134870,-4.931507747,11.1112590393171
Smp_134880,-0.932703854,9.12842706445412
Smp_134980,0.74358403,3.1839337791765
Smp_134990,2.906275672,14.9913998282381
Smp_135010,-1.094078765,5.77989191195995
Smp_135020,1.364748306,14.2146701649892
Smp_135040,-1.560759079,5.50584540598156
Smp_135060,2.411595416,17.6516951369518
Smp_135070,-3.036451259,5.27984069659404
Smp_135110,-2.33965092,7.22184874961636
Smp_135120,1.741970531,25.0043648054024
Smp_135130,-4.850703439,26.4365189146056
Smp_135140,-1.547285708,12.0209070993617
Smp_135160,-3.578284047,29.5833594926617
Smp_135210,-2.185961546,27.7520267336382
Smp_135220,1.428385565,16.4122890349811
Smp_135290,3.010294984,53.0347982989741
Smp_135300,3.336455588,23.9913998282381
Smp_135340,-2.758063369,9.99567862621736
Smp_135350,2.389602456,18.2881927709588
Smp_135360,2.849763188,62.1857524042681
Smp_135380,-4.833995123,14.9318141382538
Smp_135390,3.452100637,44.9586073148418
Smp_135480,-2.962963625,31.181774106386
Smp_135490,-2.423215852,6.94692155651658
Smp_135550,-4.69661992,37.1106982974937
Smp_135560,-3.333824775,8.15552282425432
Smp_135570,0.864831987,6.82102305270683
Smp_135640,-4.962098236,5.14691047014813
Smp_135650,-9.862101313,16.3585258894959
Smp_135670,-2.315029376,10.0510982390298
Smp_135710,0.946493245,3.68477299684122
Smp_135720,0.798184908,4.21824462534753
Smp_135730,-2.176726055,8.62160209905186
Smp_135790,-1.53578799,13.2321023839819
Smp_135820,-3.419709459,6.03621217265444
Smp_135870,0.874673122,5.57348873863543
Smp_135900,3.799537344,150.673664139071
Smp_135910,0.922954181,8.03763066432998
Smp_135920,-0.949989468,3.10292299679058
Smp_135940,-2.017446218,8.7281583934635
Smp_135970,-4.845769903,25.9172146296835
Smp_135980,-5.76486659,16.1408617027055
Smp_136010,0.979524077,10.7033348097385
Smp_136030,-5.229223926,30.9430951486635
Smp_136050,-1.776465239,3.71084377389952
Smp_136110,1.317961141,5.43415218132648
Smp_136130,1.259102836,5.65560772631489
Smp_136160,1.791427242,18.0856568428806
Smp_136190,-4.057016912,44.838631997765
Smp_136200,-3.294507445,9.95467702121334
Smp_136260,-1.222337788,14.1713401034647
Smp_136270,0.994824727,9.07987667370928
Smp_136330,-1.398494976,12.6497519816658
Smp_136340,1.517579576,3.36127618753857
Smp_136400,-2.119735738,25.542118103266
Smp_136430,-3.450157151,22.9829666607012
Smp_136460,1.173204145,5.01682492796219
Smp_136470,-4.608523698,44.732828271597
Smp_136480,-4.601609635,14.0227337875727
Smp_136520,1.268257465,8.61261017366127
Smp_136540,-2.682254563,30.8794260687941
Smp_136590,-1.028633253,3.46775153113059
Smp_136620,-12.03120301,41.9355420107731
Smp_136640,-1.561145765,3.7979560130505
Smp_136650,-6.125410264,19.3223930472795
Smp_136660,-5.546024483,28.3777859770337
Smp_136670,0.867696856,3.17457388223218
Smp_136690,-3.82470708,8.08884239126002
Smp_136710,-4.780717983,16.966576244513
Smp_136720,-5.861721237,12.1524273408579
Smp_136730,-7.773975141,104.193141970481
Smp_136760,-5.572055939,15.6968039425795
Smp_136810,1.135236107,4.31247103878537
Smp_136850,-2.669423343,24.5951662833801
Smp_136870,3.062821255,3.6345120151091
Smp_136880,3.835442483,3.26506982164935
Smp_136920,-3.402671402,18.8153085691824
Smp_136930,-1.468346865,6.31336373073771
Smp_136970,1.594536043,13.4485500020271
Smp_136980,-0.989977524,3.7570140697787
Smp_137020,-1.099494857,6.94309514866353
Smp_137060,1.910273703,41.7544873321859
Smp_137070,0.859419655,6.75202673363819
Smp_137090,2.769554019,67.2225731776107
Smp_137110,1.409814416,16.0604807473814
Smp_137120,0.889638378,3.44342976684454
Smp_137150,-3.514255276,26.7212463990472
Smp_137160,0.59974987,3.73435685805786
Smp_137170,-3.320469584,54.2839966563652
Smp_137180,-3.60330041,8.59006687666871
Smp_137200,0.771793809,3.19943756357943
Smp_137230,1.146538033,8.48017200622428
Smp_137240,0.7879912,5.97469413473523
Smp_137290,2.781221624,7.07675598136972
Smp_137330,1.813348311,25.1056839373156
Smp_137370,-2.13760281,17.6575773191778
Smp_137390,2.916002959,93.9100948885606
Smp_137410,-0.68092369,3.22706030370374
Smp_137430,1.189851807,14.8538719643218
Smp_137460,3.206952708,16.6458915608526
Smp_137490,-4.232052987,10.4509967379742
Smp_137520,1.572005171,4.22694530663574
Smp_137610,-3.139217465,28.5638373529592
Smp_137650,0.774851177,9.07417242537526
Smp_137660,3.418221797,88.8761483590329
Smp_137700,-5.931975251,31.3798639450262
Smp_137710,-0.91705,8.88941028970075
Smp_137720,-8.022791586,57.0520763801683
Smp_137750,-3.386707023,22.9172146296835
Smp_137760,-1.448520074,6.66554624884907
Smp_137780,2.130980056,23.7931741239682
Smp_137790,2.467402679,26.5243288116756
Smp_137800,1.469815991,14.7594507517174
Smp_137840,1.228101056,6.94692155651658
Smp_137870,-0.792445178,6.89962945488244
Smp_137880,-2.838262337,6.27245874297144
Smp_137890,-2.400016785,8.51855737149769
Smp_137910,1.578711093,16.9625735020594
Smp_137940,-8.190780569,69.5142785735184
Smp_137970,0.997327064,12.5114492834996
Smp_137990,-7.187187364,22.9706162223148
Smp_138100,-0.717104562,3.11238269966426
Smp_138120,1.861215786,11.966576244513
Smp_138150,-2.244810944,13.7958800173441
Smp_138200,0.850201505,5.42829116819131
Smp_138210,-2.569072245,14.6073030467403
Smp_138290,-4.200838415,23.5114492834996
Smp_138300,1.95577998,28.1662156253435
Smp_138320,1.244741173,9.98296666070122
Smp_138360,-12.20155141,13.4596705252091
Smp_138390,-10.95784439,13.5228787452803
Smp_138400,1.813875029,13.7011469235903
Smp_138430,-1.455865614,16.0008694587126
Smp_138470,2.688125643,73.4685210829577
Smp_138480,0.708821715,5.62708799702989
Smp_138500,-0.886721343,6.49894073778225
Smp_138510,-4.377090347,53.4907974776689
Smp_138550,-5.291543966,12.6216020990519
Smp_138570,-7.433536962,17.2232988160116
Smp_138590,0.607060352,3.44378316020293
Smp_138600,-1.938195956,18.5638373529592
Smp_138610,2.113812459,37.5482135644757
Smp_138650,3.324531403,12.2321023839819
Smp_138710,1.218026208,5.06550154875643
Smp_138750,0.811252689,4.52287874528034
Smp_138810,2.209948697,19.2083093509799
Smp_138820,3.13724077,9.28567024025477
Smp_138850,-1.607121987,4.74957999769111
Smp_138920,1.22259146,13.1850868187249
Smp_138930,1.439147464,15.2732727909734
Smp_138940,3.753608752,43.6903698325741
Smp_138950,3.918255266,48.1366771398795
Smp_139030,0.798555384,5.67162039656126
Smp_139060,0.9361485,7.00305075150462
Smp_139070,-1.101297404,11.2083093509799
Smp_139100,-2.234704694,25.1979107421183
Smp_139150,-8.62524409,30.0614802748235
Smp_139160,-8.311459619,86.869666231505
Smp_139190,1.104150094,7.95860731484177
Smp_139200,-7.947659479,79.4294570601181
Smp_139220,-3.340476872,8.58838029403677
Smp_139240,-7.712251997,43.7520267336382
Smp_139280,-4.798179281,15.4921441283042
Smp_139330,1.782883812,10.8446639625349
Smp_139340,-0.902787226,3.58838029403677
Smp_139370,-5.932847864,11.0788339493623
Smp_139400,-1.60249274,5.94309514866353
Smp_139420,-2.566349737,15.8538719643218
Smp_139430,-1.288930614,12.1700533040584
Smp_139440,-0.979312571,6.30980391997149
Smp_139480,-3.296438488,16.9871627752948
Smp_139500,-1.323895282,9.17587416608345
Smp_139520,-1.272061546,14.9507819773298
Smp_139530,-5.043773291,30.3018994543766
Smp_139540,1.802403814,16.9281179926939
Smp_139580,-1.153162556,10.9507819773298
Smp_139620,-3.193862142,15.1163385648464
Smp_139650,-0.846152285,4.54515513999149
Smp_139720,-1.228706901,10.3516399890191
Smp_139730,-2.707424482,18.6675615400844
Smp_139740,-1.616402464,6.70553377383841
Smp_139750,-2.694892532,18.8153085691824
Smp_139800,0.974631438,3.09116554149153
Smp_139810,-1.684359074,7.1791420105603
Smp_139840,-1.988953207,32.9829666607012
Smp_139870,3.152165366,14.9244530386075
Smp_139900,-1.575613138,4.25570701687732
Smp_139910,0.851749605,6.1438755557577
Smp_139970,-7.311586763,144.38933983691
Smp_139980,-3.04233823,9.94309514866353
Smp_140000,-1.81642118,10.3001622741328
Smp_140020,-1.913718204,15.0814454694497
Smp_140030,-1.010273141,4.82973828460504
Smp_140090,-7.349509956,13.8538719643218
Smp_140100,0.956170535,12.7471469690201
Smp_140110,-2.15070582,26.869666231505
Smp_140140,-5.473723942,38.8068754016455
Smp_140150,-2.400245262,15.9065783148378
Smp_140170,-3.661028441,29.9788107009301
Smp_140200,-1.71952419,14.9318141382538
Smp_140220,1.773493267,3.81952143967034
Smp_140230,1.528693153,7.86646109162978
Smp_140240,3.087857666,95.242603971207
Smp_140260,1.494569677,20.1408617027055
Smp_140270,2.400193589,26.8507808873446
Smp_140280,3.664332693,14.1870866433571
Smp_140310,-2.17070054,10.6716203965613
Smp_140320,-1.806152669,10.3535962737769
Smp_140330,-1.932401033,37.7077439286435
Smp_140390,0.605339207,4.08724669632868
Smp_140410,-1.556098701,11.3306831194339
Smp_140460,-2.920653652,15.4814860601221
Smp_140470,-4.060736293,35.8124792791635
Smp_140480,-0.875639978,5.54821356447571
Smp_140490,-0.763938085,6.12378215940836
Smp_140500,2.097808567,23.8728952016352
Smp_140510,-2.03341291,21.1278437272517
Smp_140530,1.335870685,17.1278437272517
Smp_140570,2.672879351,15.3381873144627
Smp_140580,-0.600997247,3.62342304294349
Smp_140590,-3.866609079,61.5030703519268
Smp_140600,-4.378741162,17.1135092748275
Smp_140610,-3.10622521,44.0395292224657
Smp_140640,0.776586521,3.8023501039795
Smp_140660,-2.967376216,26.1420647352806
Smp_140670,-3.700599386,31.9788107009301
Smp_140690,1.786711795,32.5833594926617
Smp_140700,-1.002530396,4.1266793981846
Smp_140720,-2.210267411,7.82390874094432
Smp_140760,1.106297904,9.64016451766011
Smp_140770,0.949519775,3.30144711861768
Smp_140820,-2.287141202,15.0496351456239
Smp_140840,-1.517231931,20.1266793981846
Smp_140850,-2.671992596,14.7544873321858
Smp_140860,-3.129045142,14.5783960731302
Smp_140880,5.390079997,13.4067139329795
Smp_140890,1.445820387,9.80687540164554
Smp_140990,-2.682964658,24.397940008672
Smp_141000,0.753511491,8.11013827874181
Smp_141010,-2.076710891,26.5100415205752
Smp_141020,2.098969246,5.36754270781528
Smp_141030,-4.455973644,8.80966830182971
Smp_141070,-3.931238165,31.9507819773298
Smp_141120,1.120763304,9.20830935097988
Smp_141160,2.122091673,22.7825160557861
Smp_141170,-8.255173598,7.20342566678957
Smp_141190,-2.259034398,10.0670191780768
Smp_141230,-3.718339158,60.6307841425899
Smp_141240,1.323849805,13.3925449767853
Smp_141250,2.175275535,21.3506651412879
Smp_141270,2.614364481,13.6216020990519
Smp_141280,1.390781109,11.4921441283042
Smp_141290,-1.552393044,17.5900668766687
Smp_141350,-1.78524049,12.1857524042681
Smp_141380,1.399933642,17.1266793981846
Smp_141390,-3.939353975,36.6055483191738
Smp_141410,-0.80918691,7.2020403562628
Smp_141420,-1.607427201,5.92081875395237
Smp_141430,2.986170438,20
Smp_141460,-7.249632215,56.3726341434073
Smp_141470,0.943157058,3.43179827593301
Smp_141490,-7.8402121,29.3439017979872
Smp_141500,-7.695594968,25.5968794788242
Smp_141510,-2.168155274,9.03810452633215
Smp_141520,-3.235271289,13.0574958938319
Smp_141530,-0.627380616,3.41176079641258
Smp_141540,2.015341217,44.0736575533743
Smp_141580,1.220612683,7.91364016932525
Smp_141610,-4.877265867,33.1573907603894
Smp_141630,1.262546771,10.7594507517174
Smp_141660,-0.820561571,6.34008379993015
Smp_141680,-5.450562925,62.7033348097385
Smp_141700,3.293457118,55.0996328713435
Smp_141710,3.423609965,42.0690509688325
Smp_141720,-1.083820058,7.09097914578884
Smp_141740,-2.826603452,3.65955588515988
Smp_141830,-1.760947181,13.5917600346881
Smp_141850,1.673773853,11.2013493545547
Smp_141860,1.256363654,8.59345981956604
Smp_141870,3.792342615,11.0824944904475
Smp_141890,-0.588789036,3.86264588862927
Smp_141900,3.043463196,15.3439017979872
Smp_141910,-3.387706829,33.4584207560534
Smp_141920,-3.373757037,31.5346171485516
Smp_141940,-6.164873399,17.6516951369518
Smp_141980,-3.05695806,35.0008694587126
Smp_142020,-8.086205553,10.0893755951108
Smp_142040,3.512320303,35.2034256667896
Smp_142050,-2.577197738,27.7721132953863
Smp_142060,1.054599961,8.38933983691012
Smp_142080,-3.133557132,18.4213607900319
Smp_142110,1.391781318,5.23284413391782
Smp_142130,1.147628515,3.86335552029353
Smp_142160,-4.435081045,34.8860566476932
Smp_142170,0.590241231,4.02410886359821
Smp_142190,-1.661988031,16.2153827073671
Smp_142230,3.423225661,29.8996294548824
Smp_142250,-1.217245407,5.61439372640169
Smp_142260,2.009646486,11.7851561519523
Smp_142270,1.72421598,22.9546770212133
Smp_142320,1.22868202,9.52870828894106
Smp_142390,-6.819923473,16.4509967379742
Smp_142490,-2.417039127,13.7423214251308
Smp_142510,1.082914231,8.45842075605342
Smp_142550,2.185168605,24.2660007134616
Smp_142560,-6.389282686,13.5482135644757
Smp_142580,-4.782948849,4.97061622231479
Smp_142620,-1.271903634,6.87289520163519
Smp_142630,-1.355323835,7.36251027048749
Smp_142670,-1.195412931,5.10957898119909
Smp_142680,5.05315606,35.4134126953282
Smp_142690,0.853924713,7.84466396253494
Smp_142700,-4.454064936,20.5867002359187
Smp_142710,0.859329446,3.71950585633043
Smp_142730,-5.461587398,19.6716203965613
Smp_142740,-4.099381526,16.3098039199715
Smp_142760,1.283317863,6.20620961530918
Smp_142770,0.851548609,6.77989191195995
Smp_142780,0.748188508,5.70774392864352
Smp_142800,-8.949877487,11.6655462488491
Smp_142850,-0.906312239,10.1056839373156
Smp_142890,0.698584099,6.30627305107635
Smp_142940,-5.546869174,22.9507819773298
Smp_142970,-2.316112537,47.8632794328436
Smp_142980,-1.215030887,4.23657200643706
Smp_143000,-0.676891297,3.05943769742436
Smp_143010,-3.142621265,21.5406075122408
Smp_143050,0.836605134,7.08830984124614
Smp_143110,-1.056576563,12.4621809049267
Smp_143130,-4.365045705,30.9913998282381
Smp_143140,1.038127561,7.29929628285498
Smp_143170,-0.874970153,8.28483264215154
Smp_143180,2.942439301,5.24872089601666
Smp_143220,-2.22836393,13.787812395596
Smp_143260,-3.211035552,10.1694113313149
Smp_143270,-8.323240009,67.2773660774662
Smp_143300,-2.676367287,6.50723961097316
Smp_143310,1.782935517,13.9586073148418
Smp_143340,-4.112426888,15.8210230527068
Smp_143380,1.439768563,20.4989407377822
Smp_143390,0.910009105,7.83564714421556
Smp_143400,0.83025013,3.06348625752111
Smp_143410,-3.35389426,56.9507819773298
Smp_143430,0.637235808,3.58723378996396
Smp_143440,1.075972018,9.26520017041115
Smp_143460,3.448659685,123.991399828238
Smp_143480,-1.213624217,6.68824613894425
Smp_143490,2.389423185,23.0660068361688
Smp_143500,1.784832251,8.25884840114822
Smp_143510,1.834545013,10.5331323796459
Smp_143520,-1.301813818,5.18976748200492
Smp_143530,-1.1218917,8.99139982823808
Smp_143540,-3.39124153,7.86966623150499
Smp_143550,-2.045687935,11.1655792963185
Smp_143590,1.982315463,13.6757175447023
Smp_143600,3.716985656,39.5058454059816
Smp_143610,2.056605424,12.9625735020594
Smp_143650,2.707196437,6.69680394257951
Smp_143660,2.555524355,20.4609239012072
Smp_143680,-1.055277439,7.29242982390206
Smp_143710,-4.81676212,15.8664610916298
Smp_143730,0.785459194,8.48017200622428
Smp_143740,1.036167672,3.7281583934635
Smp_143750,1.730637143,12.1255181823005
Smp_143760,2.26576269,52.0347982989741
Smp_143800,-6.414639476,59.9281179926939
Smp_143830,-1.494517487,12.4353339357479
Smp_143840,-3.359226794,32.6777807052661
Smp_143910,-4.292938857,31.0141246426916
Smp_143920,1.072445574,13.8477116556169
Smp_143930,-1.762800877,10.7447274948967
Smp_143940,1.738496924,3.14704997843833
Smp_143960,1.00043368,6.88941028970075
Smp_144000,-1.535195341,7.50723961097316
Smp_144010,-0.667158852,3.41860792458869
Smp_144020,-1.647699403,6.25963731050576
Smp_144030,-1.54185316,11.0400051616716
Smp_144050,-2.030645743,11.6946486305534
Smp_144070,1.82053673,9.97061622231479
Smp_144090,0.700756082,3.92844936063307
Smp_144110,-3.621261469,11.9829666607012
Smp_144130,-10.41069668,66.5985994592185
Smp_144140,-0.800278954,8.16557929631847
Smp_144150,3.234825477,11.9829666607012
Smp_144160,4.654971399,81.632644078974
Smp_144180,1.505061138,14.1079053973095
Smp_144190,-1.26818972,3.73048705578208
Smp_144220,-5.520442755,20.1220530483708
Smp_144240,0.814797354,4.65364702554936
Smp_144260,1.959075964,22.869666231505
Smp_144270,4.079087078,12.4190750243244
Smp_144280,-2.790541948,28.6234230429435
Smp_144300,2.181062272,8.68613277963085
Smp_144310,-3.394908739,8.58004425151024
Smp_144370,-1.811030411,13.4236586497942
Smp_144380,-5.872062726,4.80134291304558
Smp_144440,-7.971446123,22.5833594926617
Smp_144450,-2.742049198,34.4034029043735
Smp_144490,1.550778116,31.2139587897574
Smp_144500,3.445632026,47.9318141382538
Smp_144510,-1.199414541,3.08386465090422
Smp_144520,0.990667415,5.49214412830417
Smp_144550,-0.785332867,4.93930215964639
Smp_144590,-3.288883684,36.5622494371796
Smp_144600,-1.502659509,11.0438315695246
Smp_144620,-4.75470508,8.48017200622428
Smp_144670,-3.183078988,16.2262135550188
Smp_144680,-2.369926552,15.869666231505
Smp_144700,1.852172268,25.2182446253475
Smp_144720,4.235488611,74.9318141382538
Smp_144730,4.402783801,41.1824346304402
Smp_144740,4.214253312,57.1237821594084
Smp_144750,1.823325707,17.5670307091256
Smp_144770,-0.72664081,5.89619627904404
Smp_144780,1.27583351,8.61261017366127
Smp_144790,3.820360321,29.041436116778
Smp_144820,1.665793306,15.1611509092627
Smp_144830,1.648660945,5.23136189875239
Smp_144850,-1.563571728,21.1278437272517
Smp_144860,6.557441921,123.264401100302
Smp_144880,-3.131738783,19.5361070110141
Smp_144890,-0.87299602,7.87614835903291
Smp_144910,-3.56908824,9.69680394257951
Smp_144930,1.245451258,16.9956786262174
Smp_144950,1.260662115,8.92445303860747
Smp_144970,-1.069784699,8.93930215964639
Smp_145000,-1.482246444,14.241088107602
Smp_145030,-2.082003054,21.6516951369518
Smp_145040,-4.109767259,22.1007268126824
Smp_145060,1.999854097,29.2580609222708
Smp_145070,1.66022534,12.5257837359237
Smp_145080,-0.771830463,3.29820931265741
Smp_145140,-8.774590409,49.9746941347352
Smp_145200,-3.45114899,10.1958605676646
Smp_145210,-3.823866931,35.1938200260161
Smp_145260,1.608497571,14.8927900303521
Smp_145300,-0.781329429,3.65850018776499
Smp_145320,-1.375872637,3.59859945921846
Smp_145330,-2.046735806,9.59516628338006
Smp_145340,3.372131882,16.3269790928711
Smp_145350,-1.412194804,16.242603971207
Smp_145380,-5.050235687,21.8827287043442
Smp_145400,-3.843692164,25.1877553031996
Smp_145410,-2.110743954,15.1272611725273
Smp_145420,1.265657209,10.6861327796308
Smp_145430,1.414980397,11.0814454694497
Smp_145460,-2.50995751,20.9625735020594
Smp_145510,-1.927339347,16.0013048416883
Smp_145540,-4.873447995,34.5702477199976
Smp_145550,1.043445899,5.53165266958784
Smp_145560,-2.302712311,6.53313237964589
Smp_145570,5.069748828,72.6575773191778
Smp_145580,5.355246185,48.8601209135988
Smp_145640,0.967404791,5.24184537803261
Smp_145660,-1.841305018,9.65364702554936
Smp_145670,-0.799759679,7.45717457304082
Smp_145680,2.012578132,12.4962093169428
Smp_145690,-4.042927348,11.4353339357479
Smp_145740,0.810385188,3.66702859399729
Smp_145800,1.189586559,6.85078088734462
Smp_145810,1.249388788,15.5451551399915
Smp_145820,1.07755112,6.08460016478773
Smp_145870,-1.062236476,8.24949160514865
Smp_145880,-1.605659048,8.33254704711005
Smp_145900,-2.962192978,3.76700388960785
Smp_145910,-2.825424662,3.42815612709768
Smp_145920,-2.553176967,10.5951662833801
Smp_145970,0.833606151,3.93554201077308
Smp_146050,-9.893518294,58.4145392704915
Smp_146110,1.109179164,10.6458915608526
Smp_146120,-2.128524085,8.73754891026957
Smp_146160,3.709142458,68.0639892042848
Smp_146180,-3.561089002,9.50723961097316
Smp_146200,-1.532346429,8.61261017366127
Smp_146210,0.626040881,3.20065945054642
Smp_146250,-3.668124786,81.8210230527068
Smp_146280,-2.870460515,9.85078088734462
Smp_146310,-0.708573665,3.33757557006853
Smp_146340,1.199246875,5.60906489289662
Smp_146360,1.166725405,4.81815641205523
Smp_146400,-0.681420232,4.90657831483777
Smp_146420,-3.621246716,11.5968794788242
Smp_146430,-2.814487592,20.6179829574251
Smp_146460,-9.407363006,14.431798275933
Smp_146480,-7.648309874,12.3001622741328
Smp_146490,1.031704941,7.35457773065091
Smp_146610,-2.039098974,5.12726117252733
Smp_146640,-5.137452657,18.6882461389442
Smp_146720,-4.745061295,31.0096611452124
Smp_146730,1.154126615,8.89279003035213
Smp_146750,-5.511132603,10.3809066693733
Smp_146760,-6.800993541,22.3419886033429
Smp_146790,-1.902063599,4.32513885926219
Smp_146800,-0.683622275,3.91335903686184
Smp_146810,4.207024365,34.6382721639824
Smp_146840,-4.420710208,12.8827287043442
Smp_146870,-1.648504653,19.3062730510764
Smp_146900,0.850412013,8.64781748188864
Smp_146910,-7.305297639,50.3214816209599
Smp_146940,-6.428714058,20.7695510786217
Smp_146950,-1.219266544,3.37986394502624
Smp_146970,-1.317557639,9.89619627904404
Smp_147000,-2.047356924,9.49214412830417
Smp_147020,0.992115012,3.38197806639415
Smp_147050,-1.132408519,9.52432881167557
Smp_147060,-3.150791492,4.27490547891853
Smp_147070,-1.929309422,7.5654310959658
Smp_147110,-4.13075834,12.8860566476932
Smp_147120,-0.911688579,6.62160209905186
Smp_147130,3.523849894,15.1163385648464
Smp_147140,-0.926213219,4.02410886359821
Smp_147150,0.826380211,6.90308998699194
Smp_147160,-2.460088856,13.3124710387854
Smp_147190,-8.627725115,16.1864190114318
Smp_147230,2.556422029,63.0296531237699
Smp_147260,-4.928984855,18.5951662833801
Smp_147290,-4.308385753,36.8860566476932
Smp_147300,2.328642552,29.1414628024304
Smp_147350,-4.52369822,38.9318141382538
Smp_147360,0.92776161,10.7166987712964
Smp_147380,-6.923535519,21.4122890349811
Smp_147390,-4.107180081,25.7619538968712
Smp_147410,-1.441955466,6.3829996588791
Smp_147430,1.028160123,8.02641037657274
Smp_147440,-1.629996796,7.61798295742513
Smp_147460,-2.05275166,39.5816987086803
Smp_147470,-0.836369874,5.24565166428898
Smp_147540,1.476060736,17
Smp_147550,-1.747061878,6.91364016932525
Smp_147560,0.903590064,4.06600683616876
Smp_147570,0.880214973,3.49776958620836
Smp_147620,0.819854532,6.55595520408192
Smp_147670,-8.22426246,57.1752235375245
Smp_147680,-4.536772365,19.7235381958268
Smp_147750,1.728110903,7.52287874528034
Smp_147760,-1.005872266,6.68613277963085
Smp_147790,-3.231297133,9.4294570601181
Smp_147800,-1.443265454,3.90657831483776
Smp_147830,-5.083353345,9.44855000202712
Smp_147840,-1.516783504,20.9871627752948
Smp_147860,-2.614992995,4.63264407897398
Smp_147880,5.357302217,34.9172146296835
Smp_147890,2.889905578,36.698970004336
Smp_147920,0.72126878,4.89619627904404
Smp_147950,1.396265059,15.6234230429435
Smp_147970,2.829638093,66.6757175447023
Smp_148080,-4.354507245,22.2090115249112
Smp_148100,-6.925987138,76.2604276555499
Smp_148120,1.375998487,10.4584207560534
Smp_148130,1.85993099,12.1197582241045
Smp_148140,-0.767163547,5.3936186348894
Smp_148150,0.957684622,8.70774392864352
Smp_148160,-3.943410747,14.6798537138889
Smp_148180,-5.340656126,9.98296666070122
Smp_148200,-4.19558468,11.7544873321858
Smp_148210,-2.552320446,3.42189051679287
Smp_148230,1.052661283,9.53461714855158
Smp_148250,0.78830078,4.25492520841794
Smp_148280,0.666601817,4.21253952548158
Smp_148290,-5.287738774,5.33068311943389
Smp_148300,-3.606764799,10.6401645176601
Smp_148310,-2.249187425,8.39685562737982
Smp_148320,-1.31862757,7.51144928349956
Smp_148360,-0.793689554,3.74179387393117
Smp_148370,-0.707434249,3.25487522056316
Smp_148390,2.46196645,9.51144928349956
Smp_148420,-0.959577168,3.39361863488939
Smp_148480,1.654961795,19.7351821769905
Smp_148490,-2.2979305,18.8416375079047
Smp_148500,-1.715532147,7.05305672930217
Smp_148560,0.811400782,8.87614835903291
Smp_148580,-2.494403368,10.0861861476163
Smp_148590,2.546467508,43.2668027348934
Smp_148620,-1.510391926,9.36653154442041
Smp_148680,1.789500258,17.2580609222708
Smp_148720,1.62176316,24.1643094285076
Smp_148740,-5.007065437,32.9030899869919
Smp_148760,1.013341062,5.61798295742513
Smp_148770,0.86235148,3.15516758125289
Smp_148830,1.524290713,13.0385789059336
Smp_148900,-1.776529982,13.4659738939439
Smp_148910,-3.095842164,4.35066514128786
Smp_148930,0.881759231,6.80134291304558
Smp_148990,0.977419102,8.09312646527793
Smp_149000,1.337456306,12.3595185630296
Smp_149010,-1.218800746,5.3429441471429
Smp_149020,0.862516827,6.08565684288056
Smp_149050,-1.432739792,22.7304870557821
Smp_149060,1.902124726,3.73992861201493
Smp_149070,2.03347452,39.3196644865854
Smp_149090,2.264894428,13.137868620687
Smp_149110,-2.460825254,46.0282604091122
Smp_149150,-1.687665992,27.966576244513
Smp_149160,-1.555442255,14.2652001704112
Smp_149170,-3.541089862,5.32790214206428
Smp_149190,3.457868141,18.8153085691824
Smp_149210,1.768061857,13.6038006529043
Smp_149240,-0.994386439,3.60880898172533
Smp_149260,3.143041966,73.0291883891275
Smp_149270,-2.367445793,8.94309514866353
Smp_149280,-4.208162035,10.1655792963185
Smp_149290,-6.774158776,6.7619538968712
Smp_149320,-1.801307944,14.0695604052333
Smp_149330,-5.249578268,11.1402614338029
Smp_149360,-1.103627697,11.3477536589967
Smp_149370,1.095720327,6.1337126609158
Smp_149390,-2.775383201,35.8416375079047
Smp_149400,-2.095778148,3.48532343902825
Smp_149430,1.097015792,8.36051351073141
Smp_149490,3.934432655,29.7670038896078
Smp_149500,0.735596022,6.34390179798717
Smp_149520,-9.420975657,10.071092309756
