GeneID,bT2,bT3
Smp_041050,54.2627094602397,52.5974152283889
Smp_041060,26.206978349089,25.9175549997927
Smp_041100,15.2866248028765,17.088043127258
Smp_041190,62.0355546541863,77.0294972662378
Smp_041210,0.321916184711336,0
Smp_041280,0.0238083844942759,0.0566346572217693
Smp_041350,1.18732722672753,1.23566524847497
Smp_041370,26.1483737308708,31.0134573631322
Smp_041390,74.0454845573456,55.2539780042918
Smp_041430,378.929235319423,325.720358959338
Smp_041450,216.040081887471,206.483297329721
Smp_041460,194.653165535618,164.651262797706
Smp_041480,93.4593241189,112.043523232437
Smp_041490,42.9489042315845,38.4642304808864
Smp_041500,154.509980669339,134.637417546671
Smp_041520,30.8822431058775,40.2711925398329
Smp_041540,1694.46436844352,1597.06791305274
Smp_041550,13.2160828213123,5.17802580313319
Smp_041570,9.23139696595573,11.3765384433802
Smp_041600,47.6470499227258,54.3152474124962
Smp_041630,20.6835340294022,33.8038110292435
Smp_041650,682.051395046371,619.170050153479
Smp_041680,72.9944948832954,82.3196707786843
Smp_041730,366.221350893722,292.346243704766
Smp_041740,849.106410693437,820.020047861573
Smp_041750,32.8092179951207,35.484369303551
Smp_041760,71.0402556130188,74.9587292297765
Smp_041770,219.858417399618,327.574857370713
Smp_041820,18.9758361252982,24.2132915898839
Smp_041830,602.697582695881,454.498676622073
Smp_041880,5.4974462155879,1.34734344877445
Smp_041890,79.0929259735615,60.721694340866
Smp_041970,0.852837653526301,2.43444496714471
Smp_041980,1114.86728458529,935.08175585235
Smp_042020,5.87127867161593,2.51894328634071
Smp_042030,59.3596151589517,49.9882759610327
Smp_042050,45.4958474004154,42.7158864425502
Smp_042060,24.8677238493021,19.5485019084579
Smp_042080,79.7387839602883,50.1446316374368
Smp_042090,1110.87737794833,911.620539346226
Smp_042110,271.015898438054,186.278136810255
Smp_042120,0.886657077717861,0
Smp_042140,169.828404738871,165.812751651078
Smp_042150,0.387390662957709,3.1485029777526
Smp_042160,1013.63114785084,930.044043685491
Smp_042170,132.980649393483,81.7598506074269
Smp_042210,48.7735935602982,42.8616645084507
Smp_042230,40.7850457252841,44.9685960934527
Smp_042270,285.967001450128,280.242541609258
Smp_042280,121.952206114456,118.909017372476
Smp_042300,226.88710183488,169.272899770551
